ticker,trading_day,sentiment_score_title,prob_pos_title,prob_neu_title,prob_neg_title,dir_positive_title,dir_neutral_title,dir_negative_title,confidence_title,strength_title,article_count
5211.KL,25/2/2024,-0.184147,0.062221,0.691411,0.246368,0.0,0.0,1.0,0.184147,0.691411,1
5211.KL,25/2/2025,0.027256,0.049266,0.928725,0.022009,0.0,1.0,0.0,0.027256,0.928725,1
5211.KL,25/2/2026,-0.137372,0.133857,0.594914,0.271229,0.0,0.666667,0.333333,0.137372,0.803605,3
5211.KL,25/3/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/3/2022,-0.230716,0.145054,0.479176,0.37577,0.5,0.0,0.5,0.464942,0.741094,2
5211.KL,25/3/2023,0.167732,0.176563,0.814606,0.008831,1.0,0.0,0.0,0.167732,0.814606,1
5211.KL,25/3/2024,0.028025,0.06767,0.892685,0.039645,0.0,1.0,0.0,0.028025,0.892685,1
5211.KL,25/3/2025,-0.43307,0.051513,0.463903,0.484584,0.0,0.5,0.5,0.463907,0.924929,2
5211.KL,25/4/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/4/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/4/2022,0.629455,0.641744,0.345966,0.012289,1.0,0.0,0.0,0.629455,0.641744,1
5211.KL,25/4/2023,0.09839,0.116404,0.865582,0.018014,0.5,0.5,0.0,0.09839,0.865582,2
5211.KL,25/4/2024,0.571074,0.586926,0.397222,0.015852,1.0,0.0,0.0,0.571074,0.813272,2
5211.KL,25/4/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/5/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/5/2021,0.094919,0.104688,0.885542,0.00977,0.0,1.0,0.0,0.094919,0.885542,1
5211.KL,25/5/2022,0.935882,0.948043,0.039796,0.012161,1.0,0.0,0.0,0.935882,0.948043,1
5211.KL,25/5/2023,0.577623,0.605275,0.367073,0.027652,0.666667,0.333333,0.0,0.577623,0.909272,3
5211.KL,25/5/2024,0.861903,0.870496,0.120911,0.008593,1.0,0.0,0.0,0.861903,0.870496,1
5211.KL,25/5/2025,0.396139,0.467805,0.460529,0.071666,1.0,0.0,0.0,0.396139,0.652257,2
5211.KL,25/6/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/6/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/6/2022,0.653209,0.665916,0.321377,0.012707,0.666667,0.333333,0.0,0.653209,0.931615,3
5211.KL,25/6/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/6/2024,0.293979,0.306061,0.681857,0.012082,0.5,0.5,0.0,0.293979,0.869606,4
5211.KL,25/6/2025,0.487218,0.500775,0.485668,0.013557,0.5,0.5,0.0,0.487218,0.933841,2
5211.KL,25/7/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/7/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/7/2022,0.756486,0.767193,0.222101,0.010706,1.0,0.0,0.0,0.756486,0.767193,1
5211.KL,25/7/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/7/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/7/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/8/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/8/2021,0.06704,0.07835,0.910338,0.011311,0.0,1.0,0.0,0.06704,0.910338,1
5211.KL,25/8/2022,0.330514,0.345889,0.638735,0.015375,0.333333,0.666667,0.0,0.330514,0.942304,3
5211.KL,25/8/2023,0.572381,0.582873,0.406635,0.010492,0.666667,0.333333,0.0,0.572381,0.886662,3
5211.KL,25/8/2024,0.849147,0.868115,0.112917,0.018968,1.0,0.0,0.0,0.849147,0.868115,1
5211.KL,25/8/2025,0.21271,0.247016,0.718678,0.034306,0.5,0.5,0.0,0.216838,0.731996,4
5211.KL,25/9/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,25/9/2021,0.100125,0.110307,0.87951,0.010182,1.0,0.0,0.0,0.100125,0.87951,1
5211.KL,25/9/2022,0.018968,0.040295,0.938377,0.021328,0.0,1.0,0.0,0.018968,0.938377,1
5211.KL,25/9/2023,0.495866,0.512293,0.471279,0.016427,0.5,0.5,0.0,0.495866,0.913493,2
5211.KL,25/9/2024,0.646608,0.677477,0.291654,0.030869,1.0,0.0,0.0,0.646608,0.677477,2
5211.KL,25/9/2025,-0.027392,0.456676,0.059255,0.484069,0.5,0.0,0.5,0.902297,0.921521,2
5211.KL,26/1/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/1/2021,0.261379,0.272171,0.717036,0.010792,1.0,0.0,0.0,0.261379,0.717036,2
5211.KL,26/1/2022,-0.01065,0.028654,0.932041,0.039305,0.0,1.0,0.0,0.01065,0.932041,1
5211.KL,26/1/2023,0.091493,0.106893,0.877708,0.015399,0.0,1.0,0.0,0.091493,0.877708,1
5211.KL,26/1/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/1/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/1/2026,0.164905,0.175674,0.813556,0.01077,0.5,0.5,0.0,0.164905,0.813556,2
5211.KL,26/10/2020,0.23775,0.250913,0.735925,0.013162,1.0,0.0,0.0,0.23775,0.735925,1
5211.KL,26/10/2021,-0.361568,0.050623,0.537187,0.41219,0.0,0.5,0.5,0.416553,0.851485,2
5211.KL,26/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/10/2023,-0.418732,0.194641,0.191986,0.613373,0.0,0.5,0.5,0.418732,0.613373,2
5211.KL,26/10/2024,0.1484,0.162088,0.824223,0.013688,1.0,0.0,0.0,0.1484,0.824223,2
5211.KL,26/10/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/11/2020,0.87627,0.90219,0.07189,0.02592,1.0,0.0,0.0,0.87627,0.90219,1
5211.KL,26/11/2021,0.153463,0.164916,0.82363,0.011454,0.666667,0.333333,0.0,0.153463,0.82363,3
5211.KL,26/11/2022,0.04869,0.08606,0.87657,0.03737,0.0,1.0,0.0,0.04869,0.87657,1
5211.KL,26/11/2023,0.174916,0.186754,0.801409,0.011837,1.0,0.0,0.0,0.174916,0.801409,2
5211.KL,26/11/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/11/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/12/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/12/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/12/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/12/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/12/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/12/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/2/2020,0.480254,0.49455,0.491154,0.014296,0.5,0.5,0.0,0.480254,0.946352,2
5211.KL,26/2/2021,0.715549,0.73064,0.25427,0.015091,1.0,0.0,0.0,0.715549,0.73064,1
5211.KL,26/2/2022,0.871162,0.925522,0.020118,0.05436,1.0,0.0,0.0,0.871162,0.925522,1
5211.KL,26/2/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/2/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/2/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/2/2026,-0.564521,0.035985,0.363509,0.600506,0.0,0.333333,0.666667,0.580015,0.911029,3
5211.KL,26/3/2020,0.033858,0.074221,0.885417,0.040363,0.0,1.0,0.0,0.033858,0.885417,1
5211.KL,26/3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/3/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/3/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/3/2024,-0.935781,0.011305,0.041609,0.947086,0.0,0.0,1.0,0.935781,0.947086,1
5211.KL,26/3/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/4/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5211.KL,26/4/2021,0.240291,0.249717,0.740856,0.009426,1.0,0.0,0.0,0.240291,0.740856,1
